first-name,organization-name,annual-salary,pay-rate,system,regular-earnings,overtime-earning,other-earnings,ytd-gross
258,73,0,2,2,0,0,0,0
249,73,3,0,2,0,0,3,3
500,73,0,0,2,0,0,0,0
500,73,3,0,2,0,0,3,3
500,73,1,0,2,0,0,1,1
39,73,0,2,2,0,0,2,2
165,73,4,0,2,0,0,4,4
94,73,2,0,2,0,0,2,2
500,73,0,2,2,0,0,2,2
12,73,1,0,2,0,0,1,1
234,73,4,0,2,0,0,4,4
500,73,6,0,2,0,0,6,6
500,73,3,0,2,0,0,2,2
500,73,5,0,2,0,0,5,5
34,73,4,0,2,0,0,4,4
500,73,4,0,2,0,0,4,4
367,73,2,0,2,0,0,2,2
246,73,2,0,2,0,0,2,3
500,73,5,0,2,0,0,5,5
248,73,2,0,2,0,0,2,3
500,73,4,0,2,0,0,4,4
326,73,4,0,2,0,0,4,4
500,73,3,0,2,1,0,3,5
344,73,3,0,2,0,0,3,3
10,73,1,0,2,0,0,0,1
500,73,3,0,2,0,0,3,3
209,73,0,2,2,0,1,0,1
500,73,1,0,2,0,0,1,1
452,73,4,0,2,0,0,4,4
500,73,3,0,2,0,0,3,4
500,73,1,0,2,0,0,1,1
469,73,2,0,2,0,0,2,3
441,73,0,2,2,0,0,0,0
164,73,3,0,2,0,0,3,3
500,73,4,0,2,0,0,4,4
291,73,3,0,2,0,0,3,3
272,73,1,0,2,0,0,1,1
286,73,5,0,2,0,0,5,5
500,73,2,0,2,0,0,2,2
326,73,3,0,2,0,0,3,4
500,73,0,0,2,0,0,0,1
241,73,0,2,2,0,0,0,0
500,73,2,0,2,0,0,2,2
500,73,0,2,2,0,0,1,1
459,73,3,0,2,0,0,3,3
282,73,0,0,2,0,0,0,0
500,73,7,0,2,0,0,2,2
500,73,4,0,2,0,0,4,4
494,73,0,2,2,0,0,0,0
211,73,2,0,2,0,0,0,0
286,73,2,0,2,0,0,1,1
263,73,0,2,2,0,0,0,0
94,73,4,0,2,0,0,3,3
123,73,0,2,2,0,0,3,4
321,73,1,0,2,0,0,0,1
500,73,5,0,2,0,3,5,9
500,73,6,0,2,0,0,6,6
391,73,3,0,2,0,0,3,3
326,73,4,0,2,0,0,4,4
500,73,0,0,2,0,0,1,1
500,73,0,2,2,0,0,0,0
94,73,4,0,2,0,0,3,3
156,73,1,0,2,0,0,1,1
500,73,2,0,2,0,0,2,3
228,73,0,2,2,0,0,0,0
500,73,0,2,2,0,0,1,1
500,73,3,0,2,0,0,3,3
500,73,0,2,2,0,0,0,0
228,73,4,0,2,0,0,4,4
158,73,2,0,2,0,0,1,1
86,73,3,0,2,0,0,3,3
19,73,0,2,2,0,0,0,0
500,73,4,0,2,0,0,4,4
30,73,3,0,2,0,0,3,3
500,73,0,2,2,0,0,0,0
500,73,3,0,2,0,0,3,3
500,73,2,0,2,0,0,0,0
394,73,0,0,2,0,0,0,0
412,73,0,0,2,0,0,1,1
196,73,1,0,2,0,0,1,1
500,73,5,0,2,0,0,5,6
161,73,0,0,2,0,0,0,0
243,73,3,0,2,0,0,3,4
156,73,3,0,2,0,0,3,4
260,73,2,0,2,0,0,2,3
94,73,0,0,2,0,0,2,2
500,73,3,0,2,0,0,3,3
21,73,0,2,2,0,0,0,0
500,73,0,0,2,0,0,0,0
500,73,3,0,2,0,0,3,3
500,73,1,0,2,0,0,0,0
337,73,2,0,2,0,0,2,2
246,73,0,0,2,0,0,0,0
500,73,0,2,2,0,0,0,0
22,73,1,0,2,0,0,1,1
500,73,1,0,2,0,0,1,1
494,73,4,0,2,0,0,4,4
500,73,2,0,2,0,0,2,2
94,73,5,0,2,0,0,5,5
167,73,0,2,2,0,0,0,0
66,73,0,2,2,0,0,0,0
348,73,1,0,2,0,0,1,1
500,73,3,0,2,0,0,3,3
25,73,2,0,2,0,0,0,0
362,73,0,2,2,0,0,0,0
418,73,3,0,2,0,0,1,1
386,73,1,0,2,0,0,0,0
500,73,6,0,2,0,0,6,6
370,73,4,0,2,0,0,4,5
21,73,0,0,2,0,0,0,0
440,73,2,0,2,0,0,0,0
459,73,3,0,2,0,0,1,1
500,73,4,0,2,0,0,3,3
287,73,3,0,2,0,0,3,3
213,73,0,2,2,0,0,0,0
494,73,2,0,2,0,0,2,2
386,73,0,2,2,0,0,0,1
462,73,2,0,2,0,0,1,1
500,73,2,0,2,0,0,2,2
147,73,0,2,2,0,1,0,1
500,73,3,0,2,0,0,3,3
458,73,2,0,2,0,0,2,2
92,73,2,0,2,0,0,2,2
500,73,0,2,2,0,0,0,0
68,73,2,0,2,0,0,2,2
273,73,0,2,2,0,0,0,0
500,73,2,0,2,0,0,2,2
500,73,2,0,2,0,0,2,2
141,73,0,2,2,0,1,0,1
500,73,0,2,2,0,0,1,1
282,73,0,2,2,0,0,2,3
67,73,0,2,2,0,0,0,0
344,73,2,0,2,0,0,2,2
344,73,2,0,2,0,0,2,2
500,73,0,2,2,0,0,1,1
213,73,0,2,2,0,0,1,1
1,73,0,2,2,0,0,0,0
500,73,3,0,2,0,0,3,3
500,73,0,2,2,0,0,0,0
277,73,1,0,2,0,0,0,1
500,73,0,2,2,0,0,0,0
62,73,0,2,2,0,0,0,0
92,73,0,2,2,0,0,0,0
394,73,0,2,2,0,0,0,0
415,73,0,2,2,0,0,0,0
115,73,0,2,2,0,0,0,0
494,73,0,2,2,0,0,0,0
500,73,2,0,2,0,0,1,1
417,73,2,0,2,0,0,2,2
500,73,0,2,2,0,0,0,0
500,73,0,2,2,0,0,0,0
143,73,2,0,2,0,0,2,2
94,73,1,0,2,0,0,0,1
500,73,0,2,2,0,0,0,0
494,73,1,0,2,0,0,1,1
419,73,0,2,2,0,0,0,0
500,73,0,2,2,0,0,0,0
497,73,0,2,2,0,0,0,0
60,73,0,2,2,0,0,0,0
228,73,0,2,2,0,0,0,0
500,73,0,2,2,0,0,0,0
500,73,2,0,2,0,1,0,1
459,73,0,2,2,0,0,0,0
45,73,0,2,2,0,0,1,1
191,73,0,2,2,0,0,0,0
500,73,1,0,2,0,0,0,1
333,73,0,2,2,0,0,0,0
319,73,0,2,2,0,0,0,0
500,73,3,0,2,0,0,3,3
376,73,0,2,2,0,0,0,0
500,73,0,2,2,0,0,0,0
500,73,0,2,2,0,0,1,1
115,73,0,2,2,0,0,0,0
500,73,0,2,2,0,0,0,0
500,73,2,0,2,0,0,2,2
357,73,0,2,2,0,0,0,0
462,73,2,0,2,0,0,2,2
115,73,0,2,2,0,0,0,0
500,73,1,0,2,0,0,1,1
500,73,3,0,2,0,0,3,3
415,73,0,2,2,0,0,0,0
133,73,0,2,2,0,1,0,1
234,73,1,0,2,0,0,0,0
500,73,0,2,2,0,0,0,0
344,73,2,0,2,0,0,1,1
500,73,1,0,2,0,0,0,0
246,73,0,2,2,0,0,0,0
500,73,0,2,2,0,0,0,1
94,73,0,2,2,0,0,0,0
487,73,0,2,2,0,0,0,0
500,73,3,0,2,0,0,3,4
60,73,1,0,2,0,0,1,1
500,73,1,0,2,0,0,1,1
246,73,1,0,2,0,0,1,1
500,73,1,0,2,0,0,0,0
500,73,0,2,2,0,0,0,0
329,73,0,2,2,0,0,0,0
500,73,4,0,2,0,0,1,1
320,73,1,0,2,0,0,1,1
500,73,1,0,2,0,0,1,1
500,73,0,2,2,0,0,0,0
45,73,1,0,2,0,0,1,1
462,73,0,2,2,0,0,0,0
500,73,1,0,2,0,0,1,2
500,73,0,2,2,0,0,0,0
320,73,0,2,2,0,0,0,0
479,73,2,0,2,0,0,2,2
500,73,2,0,2,0,0,2,2
500,73,0,2,2,0,0,1,1
500,73,0,2,2,0,0,0,0
500,73,0,2,2,0,0,0,0
251,73,3,0,2,0,0,3,3
220,73,0,2,2,0,0,0,0
228,73,0,2,2,0,0,0,0
500,73,0,2,2,0,0,0,0
286,73,0,2,2,0,0,0,0
273,73,0,2,2,0,0,0,0
500,73,0,2,2,0,0,0,0
305,73,0,2,2,0,0,0,0
457,73,0,2,2,0,0,0,0
432,73,1,0,2,0,0,1,1
500,73,0,2,2,0,0,0,0
326,73,0,2,2,0,0,0,0
19,73,0,2,2,0,0,0,0
21,73,0,2,2,0,0,0,0
500,73,0,2,2,0,0,0,0
248,73,0,2,2,0,0,0,0
60,73,0,2,2,0,0,0,0
94,73,0,2,2,0,0,0,0
41,73,0,2,2,0,0,0,0
70,73,0,2,2,0,0,0,0
479,73,0,0,2,0,0,0,0
500,73,0,2,2,0,0,0,0
494,73,2,0,2,0,0,2,2
500,73,0,2,2,0,0,0,0
500,73,0,2,2,0,0,0,0
500,73,0,2,2,0,0,0,0
500,73,0,2,2,0,0,0,0
156,73,0,2,2,0,0,0,0
500,73,0,2,2,0,0,0,0
500,73,1,0,2,0,0,1,1
344,73,3,0,2,0,0,3,3
253,73,0,2,2,0,0,1,1
500,73,0,2,2,0,0,0,0
417,73,1,0,2,0,0,1,1
500,73,1,0,2,0,0,1,1
500,73,2,0,2,0,0,2,2
131,73,0,2,2,0,0,0,0
275,73,0,2,2,0,0,0,0
246,73,0,2,2,0,0,0,0
326,73,0,2,2,0,0,0,0
24,73,0,2,2,0,0,0,0
286,73,0,2,2,0,0,0,0
500,73,0,0,2,0,0,0,0
346,73,4,0,2,0,0,4,4
419,73,3,0,2,0,0,3,3
123,73,5,0,2,0,0,5,5
500,73,3,0,2,0,0,3,3
500,73,8,0,2,0,0,8,8
440,73,0,2,2,0,0,0,0
25,73,0,2,2,0,0,0,0
164,73,0,2,2,0,0,0,0
62,73,0,2,2,0,0,0,0
200,73,0,2,2,0,0,0,0
500,73,0,2,2,0,0,0,0
358,73,0,2,2,0,0,0,0
301,73,0,2,2,0,0,0,0
181,73,0,2,2,0,0,0,0
47,73,0,2,2,0,0,1,1
500,73,2,0,2,0,0,2,2
83,73,0,2,2,0,0,0,0
500,73,0,2,2,0,0,0,0
304,73,0,2,2,0,0,0,0
83,73,0,0,2,0,0,0,0
500,73,2,0,2,0,0,2,2
494,73,0,2,2,0,0,0,0
394,73,0,2,2,0,0,0,0
500,73,0,2,2,0,0,0,0
500,73,0,2,2,0,0,0,0
500,73,0,2,2,0,0,0,0
394,73,2,0,2,0,0,2,2
441,73,0,2,2,0,0,3,3
500,73,4,0,2,0,0,4,4
94,73,7,0,2,0,0,7,7
245,73,2,0,2,0,0,2,2
500,73,2,0,2,0,0,2,2
500,73,4,0,2,0,0,4,4
500,73,0,2,2,0,0,0,0
147,73,0,2,2,0,0,0,0
123,73,0,2,2,0,0,1,2
500,73,11,0,2,0,0,12,12
416,73,2,0,2,0,0,2,2
500,73,0,2,2,0,0,0,0
494,73,5,0,2,0,0,5,5
202,73,0,2,2,0,0,0,0
500,73,2,0,2,0,0,2,2
500,73,6,0,2,0,0,6,6
221,73,4,0,2,0,0,4,4
226,73,4,0,2,0,0,3,3
17,73,3,0,2,0,0,3,3
152,73,6,0,2,0,0,6,6
500,73,7,0,2,0,0,7,7
500,73,0,2,2,0,0,0,0
500,73,2,0,2,0,0,2,2
393,73,3,0,2,0,0,3,3
500,73,0,0,2,0,0,1,1
500,73,5,0,2,0,0,5,5
145,73,4,0,2,0,0,4,4
397,73,1,0,2,0,1,1,2
153,73,1,0,2,0,0,1,1
444,73,0,2,2,0,0,0,0
404,73,2,0,2,0,0,2,2
500,73,0,2,2,0,0,1,1
500,73,3,0,2,0,0,3,3
500,73,4,0,2,0,0,4,4
500,73,1,0,2,0,0,1,1
500,73,1,0,2,0,0,1,1
500,73,1,0,2,0,1,0,1
43,73,2,0,2,0,0,2,2
446,73,2,0,2,0,0,2,2
241,73,0,2,2,0,0,0,0
458,73,0,0,2,0,0,0,0
302,73,1,0,2,0,0,1,1
241,73,0,0,2,0,0,0,0
246,73,0,2,2,0,0,1,1
500,73,0,2,2,0,0,0,0
332,73,1,0,2,0,0,1,1
287,73,0,2,2,0,0,2,2
441,73,0,0,2,0,0,1,1
500,73,1,0,2,0,0,1,1
500,73,0,2,2,0,0,0,0
500,73,1,0,2,0,0,1,1
331,73,0,2,2,0,0,1,1
22,73,1,0,2,0,0,1,1
141,73,1,0,2,0,0,1,1
43,73,2,0,2,0,0,2,2
81,73,2,0,2,0,0,2,2
344,73,3,0,2,0,0,3,3
500,73,1,0,2,0,0,1,1
500,73,0,2,2,0,0,0,0
500,73,4,0,2,0,0,4,4
500,73,2,0,2,0,32,2,3
500,73,3,0,2,0,0,3,3
500,73,0,2,2,0,0,0,1
500,73,0,2,2,0,0,0,0
296,73,9,0,2,0,0,9,9
500,73,7,0,2,0,0,7,7
500,73,4,0,2,0,0,4,4
500,73,2,0,2,0,0,2,3
500,73,1,0,2,0,0,0,0
500,73,1,0,2,0,0,2,2
222,73,2,0,2,0,0,2,2
500,73,3,0,2,0,0,3,3
320,73,1,0,2,0,0,1,1
500,73,3,0,2,0,0,3,3
500,73,4,0,2,0,0,4,4
500,73,2,0,2,0,0,2,2
500,73,1,0,2,0,0,2,2
500,73,2,0,2,0,0,2,2
500,73,0,0,2,0,0,1,1
500,73,2,0,2,0,0,2,2
500,73,3,0,2,0,0,3,3
441,73,0,2,2,0,0,0,0
182,73,2,0,2,0,0,2,2
250,73,11,0,2,0,6,9,16
246,73,0,0,2,0,0,1,3
417,73,11,0,2,0,0,11,11
500,73,3,0,2,0,0,3,3
500,73,5,0,2,0,0,5,5
500,73,0,0,2,0,0,0,0
500,73,4,0,2,0,0,3,3
500,73,0,2,2,0,0,1,1
500,73,0,2,2,0,0,1,1
435,73,1,0,2,0,0,1,1
500,73,1,0,2,0,0,1,1
240,73,2,0,2,0,0,1,1
500,73,1,0,2,0,0,0,0
500,73,1,0,2,0,0,1,2
206,73,1,0,2,0,0,1,1
74,73,2,0,2,0,0,2,2
360,73,1,0,2,0,0,1,2
500,73,3,0,2,0,0,3,3
369,73,3,0,2,0,0,3,3
364,73,1,0,2,0,0,1,1
500,73,2,0,2,0,0,1,1
500,73,1,0,2,0,0,0,0
500,73,1,0,2,0,0,1,1
500,73,0,2,2,0,0,0,0
500,73,0,0,2,0,0,2,2
500,73,0,2,2,0,0,0,0
500,73,0,2,2,0,0,0,0
462,73,0,2,2,0,0,1,2
500,73,2,0,2,0,0,2,2
128,73,3,0,2,0,0,2,2
500,73,0,2,2,0,0,0,0
216,73,0,2,2,0,0,2,2
99,73,3,0,2,0,0,3,3
440,73,4,0,2,0,0,3,3
249,73,8,0,2,0,0,8,8
411,73,2,0,2,0,0,2,2
123,73,6,0,2,0,0,6,6
500,73,2,0,2,0,0,2,2
191,73,4,0,2,0,0,3,3
213,73,3,0,2,0,0,3,3
322,73,0,2,2,0,0,0,0
500,73,3,0,2,0,0,0,0
275,73,2,0,2,0,0,2,2
500,73,0,0,2,0,0,2,3
51,73,1,0,2,0,0,1,1
246,73,0,2,2,0,0,0,0
246,73,3,0,2,0,0,3,3
260,73,3,0,2,0,0,3,3
183,73,3,0,2,0,0,3,3
348,73,1,0,2,0,0,1,1
391,73,2,0,2,0,0,2,2
11,73,3,0,2,0,0,3,3
123,73,2,0,2,0,0,2,2
395,73,3,0,2,0,0,3,3
12,73,2,0,2,0,0,2,2
394,73,0,2,2,0,0,0,0
369,73,2,0,2,0,0,2,2
322,73,5,0,2,0,0,5,5
500,73,0,2,2,0,0,1,1
500,73,2,0,2,0,0,2,2
332,73,2,0,2,0,0,2,2
260,73,2,0,2,0,0,2,2
210,73,1,0,2,0,0,1,1
500,73,0,2,2,0,0,1,1
500,73,0,2,2,0,0,0,0
10,73,2,0,2,0,0,2,3
322,73,1,0,2,0,0,1,1
500,73,6,0,2,0,0,6,6
500,73,1,0,2,0,0,1,1
500,73,0,2,2,0,0,0,0
500,73,1,0,2,0,0,1,1
500,73,0,2,2,0,0,0,0
290,73,4,0,2,1,0,4,6
241,73,3,0,2,0,0,3,3
394,73,3,0,2,0,0,3,3
305,73,4,0,2,0,0,3,3
90,73,0,2,2,0,0,0,0
213,73,2,0,2,0,0,2,2
494,73,3,0,2,0,0,3,3
241,73,4,0,2,0,0,4,4
492,73,10,0,2,0,2,10,12
127,73,2,0,2,0,0,2,2
188,73,2,0,2,0,0,2,2
476,73,3,0,2,0,0,3,3
181,73,3,0,2,0,0,3,3
326,73,5,0,2,0,0,2,2
500,73,0,0,2,0,0,3,3
241,73,0,0,2,0,0,1,2
142,73,2,0,2,0,0,2,2
260,73,8,0,2,0,0,8,8
500,73,2,0,2,0,0,2,2
369,73,0,2,2,0,0,0,0
500,73,0,2,2,0,0,1,1
500,73,0,2,2,0,0,0,0
500,73,0,2,2,0,0,0,0
494,73,6,0,2,0,0,6,6
494,73,3,0,2,0,0,0,0
340,73,0,2,2,0,0,1,1
488,73,4,0,2,0,0,4,4
500,73,0,0,2,0,0,0,0
500,73,0,2,2,0,0,0,0
500,73,0,0,2,0,0,3,3
500,73,3,0,2,0,0,3,3
500,73,0,0,2,0,0,0,0
500,73,0,2,2,0,0,0,0
500,73,3,0,2,0,0,3,3
500,73,1,0,2,0,1,0,1
75,73,2,0,2,0,0,2,2
467,73,3,0,2,0,0,3,3
213,73,3,0,2,1,0,4,5
375,73,0,0,2,0,0,0,0
213,73,0,0,2,0,0,1,2
142,73,2,0,2,0,0,2,2
127,73,0,2,2,0,0,0,0
406,73,3,0,2,0,0,3,3
433,73,3,0,2,0,0,3,3
293,73,3,0,2,0,0,3,3
27,73,6,0,2,0,0,6,6
245,73,2,0,2,0,0,2,2
411,73,1,0,2,0,0,0,0
500,73,0,0,2,0,0,0,0
500,73,0,0,2,0,0,0,0
115,73,0,0,2,0,0,0,0
305,73,7,0,2,0,0,5,5
85,73,4,0,2,0,0,4,4
500,73,4,0,2,0,0,3,4
500,73,5,0,2,0,0,5,6
500,73,2,0,2,0,0,2,2
500,73,0,2,2,0,0,0,0
500,73,1,0,2,0,2,0,2
228,73,0,2,2,0,0,0,0
500,73,0,2,2,0,0,1,1
459,73,0,0,2,0,0,0,1
152,73,2,0,2,0,0,2,2
111,73,5,0,2,0,0,5,5
86,73,2,0,2,0,0,2,2
123,73,3,0,2,0,0,3,3
446,73,2,0,2,0,0,2,2
375,73,5,0,2,0,0,4,5
500,73,0,0,2,0,0,0,0
365,73,1,0,2,0,1,0,1
500,73,0,0,2,0,0,1,1
500,73,0,0,2,0,0,0,0
500,73,4,0,2,0,0,4,4
258,73,3,0,2,0,0,2,2
500,73,0,0,2,0,0,0,0
500,73,0,0,2,0,0,0,0
123,73,0,0,2,0,0,0,1
500,73,2,0,2,0,0,2,2
367,73,3,0,2,0,0,3,3
342,73,2,0,2,0,0,2,2
228,73,4,0,2,0,0,4,4
500,73,3,0,2,0,0,3,3
488,73,3,0,2,0,0,3,3
21,73,3,0,2,0,0,3,3
256,73,3,0,2,0,0,3,3
228,73,2,0,2,0,0,2,2
500,73,0,2,2,0,0,0,0
399,73,0,2,2,0,0,0,0
7,73,5,0,2,0,0,4,4
42,73,0,0,2,0,0,0,0
198,73,3,0,2,0,0,3,3
500,73,7,0,2,0,0,6,6
70,73,5,0,2,0,0,5,5
228,73,2,0,2,0,0,2,2
500,73,5,0,2,0,0,5,5
500,73,0,2,2,0,0,0,0
500,73,0,0,2,0,0,0,0
500,73,0,2,2,0,0,0,0
483,73,0,2,2,0,0,0,0
500,73,0,0,2,0,0,1,1
319,73,5,0,2,0,0,5,5
346,73,0,2,2,0,0,0,0
500,73,6,0,2,0,0,6,6
71,73,0,0,2,0,1,3,4
334,73,3,0,2,0,0,2,2
148,73,2,0,2,0,0,2,2
500,73,3,0,2,0,0,3,3
305,73,3,0,2,0,0,3,3
34,73,0,2,2,0,0,0,0
277,73,3,0,2,0,0,3,3
443,73,5,0,2,0,0,5,5
17,73,2,0,2,0,0,2,2
89,73,2,0,2,0,0,2,2
500,73,0,2,2,0,0,0,0
500,73,1,0,2,0,1,0,2
500,73,2,0,2,0,0,2,2
380,73,0,2,2,0,0,0,0
500,73,0,2,2,0,0,0,0
500,73,0,2,2,0,0,0,1
500,73,5,0,2,0,0,5,5
111,73,2,0,2,0,0,2,2
370,73,3,0,2,1,0,3,5
344,73,0,2,2,0,0,0,0
4,73,5,0,2,0,0,4,4
387,73,3,0,2,0,0,3,3
21,73,4,0,2,0,0,4,4
118,73,4,0,2,0,0,4,4
264,73,7,0,2,0,0,7,7
81,73,2,0,2,0,0,2,2
500,73,0,0,2,0,0,1,1
500,73,0,2,2,0,0,0,0
500,73,0,2,2,0,0,0,0
55,73,4,0,2,0,0,4,4
500,73,2,0,2,0,0,2,2
141,73,3,0,2,1,0,3,4
87,73,0,2,2,0,0,0,0
81,73,7,0,2,0,3,7,11
346,73,1,0,2,0,0,1,2
500,73,0,2,2,0,0,0,0
500,73,0,2,2,0,0,0,0
500,73,0,0,2,0,0,1,1
462,73,3,0,2,0,0,3,3
500,73,1,0,2,0,0,1,1
469,73,5,0,2,0,0,5,5
394,73,4,0,2,0,0,4,4
449,73,3,0,2,0,0,3,3
123,73,0,0,2,0,0,0,0
425,73,3,0,2,0,0,3,3
500,73,0,2,2,0,0,0,0
409,73,3,0,2,0,0,3,4
437,73,5,0,2,0,1,5,7
369,73,2,0,2,0,0,2,2
448,73,0,2,2,0,0,0,0
123,73,3,0,2,0,0,3,3
231,73,0,2,2,0,0,1,1
500,73,3,0,2,0,1,1,3
500,73,0,2,2,0,0,0,0
85,73,2,0,2,0,0,2,2
411,73,4,0,2,0,0,4,4
142,73,2,0,2,0,0,2,2
500,73,2,0,2,0,0,2,2
203,73,4,0,2,0,0,4,4
14,73,0,0,2,0,0,0,0
60,73,3,0,2,0,0,3,3
191,73,6,0,2,0,0,6,6
201,73,0,0,2,0,0,2,2
123,73,2,0,2,0,0,2,2
81,73,2,0,2,0,0,2,2
459,73,0,2,2,0,0,0,0
500,73,0,0,2,0,0,1,2
491,73,2,0,2,0,0,2,2
332,73,3,0,2,0,0,3,3
500,73,0,2,2,0,0,0,0
500,73,0,0,2,0,0,0,0
500,73,4,0,2,0,0,4,4
371,73,4,0,2,0,1,4,6
251,73,0,0,2,0,0,0,1
500,73,2,0,2,0,0,2,2
500,73,0,2,2,0,0,0,0
191,73,2,0,2,0,0,2,2
191,73,2,0,2,0,0,2,2
43,73,10,0,2,0,0,10,10
191,73,4,0,2,0,0,3,3
441,73,0,2,2,0,0,0,0
500,73,2,0,2,0,0,2,2
500,73,6,0,2,0,0,1,1
500,73,4,0,2,0,0,3,3
344,73,0,2,2,0,0,0,0
500,73,0,2,2,0,0,0,0
394,73,0,0,2,0,0,1,1
494,73,2,0,2,0,0,2,2
60,73,6,0,2,0,0,6,6
123,73,4,0,2,0,0,4,4
500,73,3,0,2,0,0,3,3
158,73,2,0,2,0,0,2,2
453,73,1,0,2,0,0,1,1
182,73,2,0,2,0,0,2,2
500,73,2,0,2,0,0,2,2
386,73,0,2,2,0,0,0,0
500,73,0,0,2,0,0,0,0
500,73,3,0,2,0,0,3,3
500,73,2,0,2,0,0,2,2
195,73,4,0,2,0,0,4,4
394,73,3,0,2,0,0,3,3
500,73,2,0,2,0,0,2,2
494,73,5,0,2,0,0,5,5
500,73,0,0,2,0,0,0,0
175,73,0,2,2,0,0,0,0
500,73,1,0,2,0,0,1,1
228,73,3,0,2,0,0,3,3
217,73,2,0,2,0,0,2,3
156,73,3,0,2,0,0,3,3
272,73,0,0,2,0,0,0,0
181,73,0,2,2,0,0,0,0
0,73,2,0,2,0,0,2,2
34,73,3,0,2,0,0,3,3
243,73,2,0,2,0,0,2,2
213,73,0,2,2,0,0,0,0
500,73,3,0,2,0,0,3,3
157,73,0,2,2,0,0,0,0
275,73,3,0,2,1,0,3,5
500,73,4,0,2,0,0,4,4
398,73,3,0,2,0,0,3,3
93,73,0,2,2,0,0,0,0
344,73,3,0,2,0,0,3,3
500,73,1,0,2,0,0,1,2
276,73,0,2,2,0,0,0,0
213,73,4,0,2,0,0,4,4
500,73,3,0,2,0,0,0,0
500,73,2,0,2,0,0,2,3
445,73,0,2,2,0,0,1,1
500,73,4,0,2,0,0,4,4
500,73,5,0,2,0,0,5,5
500,73,2,0,2,0,0,2,2
500,73,0,2,2,0,0,0,0
255,73,1,0,2,0,0,1,1
333,73,1,0,2,0,0,1,1
78,73,3,0,2,0,0,3,3
500,73,6,0,2,0,0,6,6
292,73,2,0,2,0,0,2,2
441,73,0,2,2,0,0,0,0
500,73,1,0,2,0,0,0,0
440,73,3,0,2,0,0,3,3
264,73,4,0,2,0,0,4,4
500,73,0,2,2,0,0,0,0
14,73,3,0,2,0,0,3,3
500,73,4,0,2,0,0,4,4
344,73,5,0,2,0,0,5,5
228,73,3,0,2,0,0,3,3
500,73,2,0,2,0,0,2,2
459,73,2,0,2,0,2,2,4
248,73,0,2,2,0,0,2,3
268,73,0,2,2,0,0,0,0
2,73,2,0,2,0,0,2,2
210,73,0,0,2,0,0,0,0
115,73,4,0,2,0,0,4,4
500,73,0,2,2,0,0,1,1
231,73,2,0,2,0,0,2,2
115,73,0,0,2,0,0,0,0
500,73,0,0,2,0,0,0,0
394,73,4,0,2,0,0,4,4
60,73,1,0,2,0,0,0,0
360,73,0,0,2,0,0,0,0
89,73,0,2,2,0,0,0,0
115,73,1,0,2,0,0,1,2
19,73,0,0,2,0,0,3,3
17,73,4,0,2,0,0,4,4
500,73,0,0,2,0,0,0,0
344,73,9,0,2,0,0,9,9
500,73,0,2,2,0,0,0,0
279,73,2,0,2,0,0,2,2
500,73,4,0,2,0,0,4,4
500,73,1,0,2,0,0,0,0
303,73,2,0,2,0,0,2,2
490,73,6,0,2,0,0,6,6
390,73,2,0,2,0,0,2,2
333,73,3,0,2,0,0,3,3
241,73,4,0,2,0,0,3,3
208,73,3,0,2,0,0,3,3
500,73,2,0,2,0,0,2,2
332,73,2,0,2,0,0,2,2
189,73,2,0,2,0,0,2,2
369,73,1,0,2,0,0,1,1
234,73,3,0,2,0,0,3,3
241,73,2,0,2,0,0,2,2
500,73,2,0,2,0,0,2,2
246,73,2,0,2,0,0,2,2
500,73,3,0,2,0,0,3,3
220,73,0,0,2,0,0,0,0
243,73,2,0,2,0,0,2,2
228,73,2,0,2,0,0,0,0
435,73,0,2,2,0,0,0,0
337,73,2,0,2,0,0,1,2
500,73,2,0,2,0,0,1,1
101,73,3,0,2,0,0,3,3
383,73,0,2,2,0,0,0,0
213,73,5,0,2,0,0,2,2
66,73,0,2,2,0,0,0,0
500,73,0,2,2,0,0,0,0
370,73,2,0,2,0,0,2,2
500,73,2,0,2,0,0,2,2
94,73,0,2,2,0,0,0,0
332,73,0,0,2,0,0,1,1
272,73,0,2,2,0,0,0,0
500,73,4,0,2,0,0,3,3
500,73,6,0,2,0,0,5,5
4,73,1,0,2,0,1,0,1
317,73,0,2,2,0,0,1,1
500,73,0,0,2,0,0,0,0
179,73,0,2,2,0,0,0,0
386,73,0,2,2,0,0,0,0
94,73,0,0,2,0,0,0,0
161,73,4,0,2,0,0,4,4
72,73,2,0,2,0,0,2,2
92,73,5,0,2,0,0,5,5
500,73,4,0,2,0,0,4,4
272,73,0,0,2,0,0,1,1
243,73,2,0,2,0,0,2,2
92,73,0,2,2,0,0,0,0
500,73,3,0,2,0,0,3,3
76,73,1,0,2,0,0,0,1
500,73,2,0,2,0,0,2,2
88,73,3,0,2,0,0,3,3
500,73,2,0,2,0,0,2,2
30,73,2,0,2,0,0,2,2
500,73,0,0,2,0,0,1,2
197,73,2,0,2,0,0,2,2
292,73,5,0,2,0,0,5,5
319,73,0,0,2,0,0,1,1
402,73,0,0,2,0,0,1,1
60,73,0,2,2,0,0,0,0
500,73,3,0,2,0,0,3,3
500,73,0,2,2,0,0,0,0
115,73,2,0,2,0,0,2,2
130,73,0,2,2,0,0,0,0
291,73,0,0,2,0,0,0,0
500,73,2,0,2,0,0,2,2
213,73,3,0,2,0,0,3,3
38,73,1,0,2,0,0,1,1
500,73,7,0,2,0,0,7,7
